timestamp,left_voltage,right_voltage,high_gear,queue_index

57172,-0.0134932,0.0257477,0,11286

57177,-0.0416801,0.0525466,0,11287

57182,-0.0199738,0.0366311,0,11288

57187,-0.0150977,0.0299312,0,11289

57192,-0.00434192,0.0175351,0,11290

57197,-0.013767,0.0254739,0,11291

57202,-0.00286389,0.0132252,0,11292

57207,0.0327025,-0.023558,0,11293

57212,0.0321528,-0.0241077,0,11294

57217,0.0374447,-0.0303917,0,11295

57222,0.0181868,-0.0120279,0,11296

57227,-0.0111555,0.0165095,0,11297

57232,-0.00138837,0.00601878,0,11298

57237,-0.00813062,0.0050645,0,11299

57242,-0.00228971,-0.000670526,0,11300

57247,0.0020981,-0.00496467,0,11301

57252,0.0122749,-0.0150457,0,11302

57257,-0.0108284,0.0081547,0,11303

57262,0.0167133,-0.0192893,0,11304

57267,0.0254442,-0.0279223,0,11305

57272,0.00378796,-0.00616878,0,11306

57277,0.00383618,-0.00612057,0,11307

57282,-0.0207151,0.0185259,0,11308

57287,-0.0204804,0.00429067,0,11309

57292,-0.0255345,0.0108125,0,11310

57297,-0.0653908,0.0519877,0,11311

57302,-0.0647861,0.0525924,0,11312

57307,-0.0237161,0.0126309,0,11313

57312,0.00302558,-0.027189,0,11314

57317,0.0114137,-0.0332709,0,11315

57322,0.0283708,-0.0481475,0,11316

57327,0.0336623,-0.051538,0,11317

57332,0.00433135,-0.0345652,0,11318

57337,-0.0231284,-0.00414529,0,11319

57342,-0.0217914,-0.00280833,0,11320

57347,-0.0565588,0.020304,0,11321

57352,-0.0446303,0.0119746,0,11322

57357,-0.0589201,0.0295186,0,11323

57362,-0.0487554,0.0223193,0,11324

57367,0.00323944,-0.0269752,0,11325

57372,-0.0230248,0.00174629,0,11326

57377,0.0649119,-0.083956,0,11327

57382,0.0152823,-0.0322962,0,11328

57387,0.0306739,-0.0458445,0,11329

57392,0.0141459,-0.0276446,0,11330

57397,-0.00390732,-0.00807611,0,11331

57402,-0.0307142,0.0201027,0,11332

57407,0.00255763,-0.0189751,0,11333

57412,0.0266142,-0.0412222,0,11334

57417,-0.0130882,0.00010692,0,11335

57422,-0.0543142,0.0428064,0,11336

57427,-0.121656,0.111482,0,11337

57432,-0.126841,0.117872,0,11338

57437,-0.117615,0.109735,0,11339

57442,-0.0896313,0.0827329,0,11340

57447,-0.0385444,0.0325304,0,11341

57452,-0.028835,0.0306639,0,11342

57457,0.0941728,-0.0923169,0,11343

57462,0.115891,-0.114008,0,11344

57467,0.099981,-0.0980846,0,11345

57472,0.099982,-0.0980836,0,11346

57477,0.0797201,-0.0778298,0,11347

57482,0.0702123,-0.0612917,0,11348

57487,0.035758,-0.0205025,0,11349

57492,0.0350915,-0.021169,0,11350

57497,0.0380093,-0.0182511,0,11351

57502,0.0435264,-0.0185221,0,11352

57507,0.0221062,0.000573471,0,11353

57512,0.0526951,-0.0180353,0,11354

57517,0.0510401,-0.0196903,0,11355

57522,0.0263896,0.00196296,0,11356

57527,0.0285442,0.00411753,0,11357

57532,0.030474,0.00604731,0,11358

57537,0.0171066,0.0158318,0,11359

57542,0.0299491,-0.000265491,0,11360

57547,0.00386663,0.0228497,0,11361

57552,0.0103794,0.0206805,0,11362

57557,-0.0469985,0.081956,0,11363

57562,-0.0212766,0.0526921,0,11364

57567,-0.00407149,0.0322755,0,11365

57572,-0.0417074,0.0669891,0,11366

57577,-0.0655583,0.0952299,0,11367

57582,-0.0208057,0.0473751,0,11368

57587,-0.0577541,0.0885642,0,11369

57592,0.01153,0.0160431,0,11370

57597,-0.00585093,0.030496,0,11371

57602,0.0304415,-0.00845513,0,11372

57607,0.0162124,0.00336163,0,11373

57612,-0.00224492,0.0196321,0,11374

57617,0.00978777,0.00561898,0,11375

57622,0.0494076,-0.0357927,0,11376

57627,0.0485978,-0.0366025,0,11377

57632,0.0507607,-0.0402276,0,11378

57637,0.0314784,-0.036358,0,11379

57642,-0.0205191,0.0158279,0,11380

57647,-0.0464846,0.0419541,0,11381

57652,-0.0261455,0.0217774,0,11382

57657,-0.0599744,0.0487222,0,11383

57662,-0.0630726,0.045624,0,11384

57667,-0.0811515,0.0651669,0,11385

57672,-0.0689079,0.0542585,0,11386

57677,-0.0486646,0.0281982,0,11387

57682,-0.0397018,0.0140091,0,11388

57687,-0.0182712,-0.0050761,0,11389

57692,0.0226826,-0.0509418,0,11390

57697,0.0494208,-0.0820833,0,11391

57702,0.0408382,-0.0704079,0,11392

57707,0.0697379,-0.096494,0,11393

57712,0.0348485,-0.0590338,0,11394

57717,0.0593621,-0.0952938,0,11395

57722,0.0263935,-0.0588068,0,11396

57727,0.0612659,-0.090496,0,11397

57732,0.0699524,-0.0962794,0,11398

57737,0.0720928,-0.102821,0,11399

57742,0.0324965,-0.0671737,0,11400

57747,0.0371386,-0.0683196,0,11401

57752,-0.0162618,-0.0117487,0,11402

57757,-0.0321828,0.00705818,0,11403

57762,-0.0236354,0.00113566,0,11404

57767,-0.0267835,0.00666946,0,11405

57772,-0.0531931,0.0352455,0,11406

57777,-0.0797031,0.0637213,0,11407

57782,-0.0108034,-0.00339623,0,11408

57787,-0.0476181,0.0350327,0,11409

57792,-0.0382058,0.027081,0,11410

57797,7.61449e-05,-0.0098806,0,11411

57802,-0.0195856,0.0109734,0,11412

57807,-0.0473583,0.0468683,0,11413

57812,-0.0306716,0.0375092,0,11414

57817,-0.0222053,0.0286116,0,11415

57822,0.0224551,-0.0164415,0,11416

57827,0.0425276,-0.0368847,0,11417

57832,0.0597167,-0.0544234,0,11418

57837,0.0638929,-0.0589291,0,11419

57842,0.0449268,-0.0402735,0,11420

57847,-0.00875813,0.0131189,0,11421

57852,0.00123312,0.0028523,0,11422

57857,-0.0365182,0.0403445,0,11423

57862,-0.0134883,0.0170707,0,11424

57867,0.0130724,-0.00267228,0,11425

57872,-0.0336831,0.0431797,0,11426

57877,-0.0435911,0.0593175,0,11427

57882,-0.0775915,0.0918787,0,11428

57887,-0.00444748,0.0174296,0,11429

57892,-0.00504517,0.0168319,0,11430

57897,-0.0157213,0.0264136,0,11431

57902,0.0300817,-0.0203908,0,11432

57907,0.0672456,-0.0584705,0,11433

57912,0.0465692,-0.0386311,0,11434

57917,0.0308994,-0.0166791,0,11435

57922,0.0171833,-0.00434935,0,11436

57927,0.0237924,-0.0122101,0,11437

57932,0.00648706,0.0110002,0,11438

57937,-0.00305956,0.0188175,0,11439

57942,0.0149696,-0.00077508,0,11440

57947,0.0113631,0.0014064,0,11441

57952,0.0107141,0.000757397,0,11442

57957,-0.0057935,0.0160836,0,11443

57962,-0.0425056,0.051721,0,11444

57967,-0.00247819,0.0107169,0,11445

57972,-0.00373917,0.0181379,0,11446

57977,0.0201132,-0.00720741,0,11447

57982,-0.00949872,0.0210603,0,11448

57987,-0.00866271,0.0190023,0,11449

57992,-0.0193466,0.0285763,0,11450

57997,0.0293475,-0.021125,0,11451

58002,-0.0159659,0.023275,0,11452

58007,-0.0091447,0.0156263,0,11453

58012,-0.0434295,0.0421152,0,11454

58017,0.0115617,-0.012865,0,11455

58022,-0.0361875,0.0348873,0,11456

58027,-0.0275009,0.02621,0,11457

58032,-0.0159176,0.0146415,0,11458

58037,-0.00722595,0.00596917,0,11459

58042,-0.00205591,-0.00622469,0,11460

58047,0.0266116,-0.0412248,0,11461

58052,0.0330654,-0.0463469,0,11462

58057,0.0278808,-0.0399556,0,11463

58062,0.0168578,-0.0278268,0,11464

58067,-0.0130227,0.00306639,0,11465

58072,0.033115,-0.0491914,0,11466

58077,-2.73296e-05,-0.02156,0,11467

58082,0.0415275,-0.0610367,0,11468

58087,0.0207647,-0.0383897,0,11469

58092,0.0404357,-0.0563406,0,11470

58097,0.0310914,-0.0454269,0,11471

58102,-0.0397252,0.0197736,0,11472

58107,-0.011866,-0.0131408,0,11473

58112,-0.0164091,-0.006108,0,11474

58117,-0.0210692,0.00080784,0,11475

58122,-0.0692395,0.051033,0,11476

58127,-0.0668571,0.0505214,0,11477

58132,-0.110863,0.096229,0,11478

58137,-0.111537,0.0984494,0,11479

58142,-0.0804472,0.0687651,0,11480

58147,-0.0609987,0.0505918,0,11481

58152,-0.0170109,0.00776015,0,11482

58157,0.000876712,-0.00908004,0,11483

58162,-9.62983e-05,-0.00715906,0,11484

58167,0.0234841,-0.0298824,0,11485

58172,0.0643869,-0.0700111,0,11486

58177,0.0661831,-0.0711089,0,11487

58182,0.0693916,-0.0736883,0,11488

58187,0.0566518,-0.0603823,0,11489

58192,0.0337544,-0.036976,0,11490

58197,0.00214884,-0.00491392,0,11491

58202,-0.0265865,0.0242304,0,11492

58207,-0.0133806,0.0113904,0,11493

58212,-0.0132173,0.0115537,0,11494

58217,-0.0318827,0.0305101,0,11495

58222,0.00731537,-0.00842935,0,11496

58227,0.0030891,-0.00397367,0,11497

58232,0.0191075,-0.0197891,0,11498

58237,0.00906802,-0.00957068,0,11499

58242,-0.0082172,0.0078719,0,11500

58247,-0.00670129,0.00649383,0,11501

58252,-0.0138761,0.0137889,0,11502

58257,-0.00369496,0.00371219,0,11503

58262,0.022396,-0.0222885,0,11504

58267,0.0180937,-0.0179088,0,11505

58272,0.0311497,-0.0308988,0,11506

58277,0.0260191,-0.0186654,0,11507

58282,0.0393509,-0.0255915,0,11508

58287,0.015567,-0.00307171,0,11509

58292,-0.015392,0.026743,0,11510

58297,0.0173648,-0.00706183,0,11511

58302,-0.00274316,0.0191339,0,11512

58307,-2.48008e-06,0.0218746,0,11513

58312,-0.005396,0.025163,0,11514

58317,0.0356123,-0.0177542,0,11515

58322,0.024612,-0.00849666,0,11516

58327,0.0316815,-0.0101091,0,11517

58332,0.0124312,0.0140504,0,11518

58337,0.0284834,-0.00462523,0,11519

58342,-0.000198614,0.0216785,0,11520

58347,0.0189757,0.000336961,0,11521

58352,0.0273004,-0.00291425,0,11522

58357,0.0151121,0.0138373,0,11523

58362,-0.00806057,0.0340744,0,11524

58367,-0.000708236,0.0240628,0,11525

58372,-0.016388,0.0373228,0,11526

58377,-0.0247231,0.0434577,0,11527

58382,-0.0164112,0.0401937,0,11528

58387,-0.0176626,0.0389423,0,11529

58392,0.0188289,0.000190162,0,11530

58397,0.00767351,0.0092927,0,11531

58402,-0.0128861,0.0350368,0,11532

58407,0.0177596,0.00201485,0,11533

58412,0.0123468,0.00528406,0,11534

58417,0.0229506,-0.00726406,0,11535

58422,0.0394334,-0.025509,0,11536

58427,-0.000433063,0.0127621,0,11537

58432,0.0147623,-0.00387639,0,11538

58437,0.0198983,-0.0103163,0,11539

58442,-0.0154179,0.0238231,0,11540

58447,-0.0087134,0.0160576,0,11541

58452,0.0240898,-0.0177008,0,11542

58457,-0.0160379,0.0145211,0,11543

58462,-0.0160795,0.0144795,0,11544

58467,-0.0146709,0.0129941,0,11545

58472,-0.0355872,0.0268057,0,11546

58477,-0.00777078,-0.000363632,0,11547

58482,-0.0190526,0.0115064,0,11548

58487,-0.0231198,0.0161212,0,11549

58492,-0.019971,0.013482,0,11550

58497,-0.00237007,-0.00364487,0,11551

58502,-0.00214962,-0.00342442,0,11552

58507,0.00610779,-0.0183189,0,11553

58512,-0.025821,0.00763202,0,11554

58517,0.0155232,-0.0320553,0,11555

58522,0.00325259,-0.0182801,0,11556

58527,0.00828283,-0.0219318,0,11557

58532,0.010361,-0.0227476,0,11558

58537,0.0355375,-0.0467688,0,11559

58542,0.0606648,-0.0708392,0,11560

58547,0.0119503,-0.0211583,0,11561

58552,0.0297557,-0.0380807,0,11562

58557,-0.0074629,-5.57468e-05,0,11563

58562,0.000140087,-0.00692268,0,11564

58567,0.0308626,-0.0369738,0,11565

58572,-0.00790014,0.002401,0,11566

58577,-0.0148563,0.00991474,0,11567

58582,-0.0232845,0.0188505,0,11568

58587,-0.0187126,0.0147404,0,11569

58592,-0.0149792,0.0184738,0,11570

58597,-0.0353905,0.0385782,0,11571

58602,-0.0138199,0.0167391,0,11572

58607,0.0207842,-0.0181124,0,11573

58612,0.0206704,-0.0182261,0,11574

58617,0.0191187,-0.0168839,0,11575

58622,0.0103405,-0.00829819,0,11576

58627,0.0441623,-0.03525,0,11577

58632,0.0480779,-0.0400164,0,11578

58637,0.0476959,-0.0403984,0,11579

58642,0.0733926,-0.0667934,0,11580

58647,0.0492923,-0.0503779,0,11581

58652,0.0392163,-0.040196,0,11582

58657,0.0487574,-0.0567007,0,11583

58662,-0.0217627,0.0145842,0,11584

58667,-0.048913,0.0424197,0,11585

58672,-0.0862218,0.0803544,0,11586

58677,-0.0295034,0.0242075,0,11587

58682,-0.0495006,0.0447261,0,11588

58687,-0.0666267,0.0623277,0,11589

58692,-0.0157654,0.0118997,0,11590

58697,-0.0083331,0.00486202,0,11591

58702,-0.00525957,0.00214758,0,11592

58707,-0.00283185,-0.00700063,0,11593

58712,-0.00875696,-0.00713778,0,11594

58717,-0.0195469,0.00522415,0,11595

58722,-0.0173899,0.00448713,0,11596

58727,-0.0124018,0.000793328,0,11597

58732,-0.0436461,0.0332166,0,11598

58737,-0.0602854,0.0368352,0,11599

58742,-0.00846458,-0.0126334,0,11600

58747,-0.00161839,-0.0173631,0,11601

58752,0.0152625,-0.0323161,0,11602

58757,0.0421858,-0.0574844,0,11603

58762,0.0429839,-0.0566863,0,11604

58767,0.00193457,-0.0282801,0,11605

58772,0.00617546,-0.0298271,0,11606

58777,0.00883489,-0.0300617,0,11607

58782,-0.00597892,-0.0130417,0,11608

58787,-0.00352909,-0.0134858,0,11609

58792,0.0263217,-0.0415147,0,11610

58797,-0.00757921,-0.00596002,0,11611

58802,-0.00827633,-0.00376317,0,11612

58807,0.006873,-0.0175537,0,11613

58812,0.007488,-0.0169387,0,11614

58817,0.0109381,-0.0192765,0,11615

58822,-0.0131584,0.00582471,0,11616

58827,0.000317843,-0.00674492,0,11617

58832,-0.0065086,0.000898547,0,11618

58837,-0.00614091,0.00126624,0,11619

58842,-0.0173863,0.0131727,0,11620

58847,-0.00406679,0.000446374,0,11621

58852,0.0381618,-0.0412506,0,11622

58857,0.0297176,-0.0323308,0,11623

58862,0.024142,-0.0263305,0,11624

58867,-0.0118435,0.0100336,0,11625

58872,0.0143707,-0.0158439,0,11626

58877,5.01284e-05,-0.00122467,0,11627

58882,0.0378041,-0.0387143,0,11628

58887,0.0147688,-0.0154458,0,11629

58892,0.00618947,-0.00666127,0,11630

58897,0.0207493,-0.0210413,0,11631

58902,0.00780489,-0.00793983,0,11632

58907,-0.00514981,0.00515133,0,11633

58912,0.020955,-0.0208355,0,11634

58917,0.00427136,0.00299656,0,11635

58922,0.0198875,-0.0132211,0,11636

58927,0.0101174,0.00305468,0,11637

58932,0.00662962,0.00535482,0,11638

58937,-0.0127191,0.0236279,0,11639

58942,-0.00597726,0.0158998,0,11640

58947,-0.000641272,0.00965986,0,11641

58952,-0.0140783,0.0222687,0,11642

58957,-0.00866943,0.0161016,0,11643

58962,0.00255952,0.00417871,0,11644

58967,-0.00788681,0.0139903,0,11645

58972,0.0120809,-0.0065578,0,11646

58977,0.0190507,-0.0140579,0,11647

58982,0.0130206,-0.00851205,0,11648

58987,0.0200346,-0.015968,0,11649

58992,0.0494024,-0.0386919,0,11650

58997,0.00257093,0.00708409,0,11651

59002,0.00788426,0.000821491,0,11652

59007,-0.0229354,0.0307755,0,11653

59012,-0.0160949,0.023146,0,11654

59017,-0.0207952,0.0271277,0,11655

59022,0.0107116,-0.00503307,0,11656

59027,0.0226197,-0.0104889,0,11657

59032,0.0162175,-0.00531516,0,11658

59037,-0.0190629,0.02886,0,11659

59042,-0.0094371,0.0182279,0,11660

59047,-0.0460696,0.053945,0,11661

59052,-0.0305687,0.0376121,0,11662

59057,-0.0106888,0.0169763,0,11663

59062,-0.0197137,0.0253153,0,11664

59067,-0.00844873,0.0134283,0,11665

59072,0.0317853,-0.0273692,0,11666

59077,0.082175,-0.0782689,0,11667

59082,0.0530046,-0.0495596,0,11668

59087,0.0571373,-0.0541088,0,11669

59092,0.0309036,-0.0282508,0,11670

59097,0.0452043,-0.04289,0,11671

59102,0.000195197,0.00181438,0,11672

59107,-0.0158586,0.0175944,0,11673

59112,0.00779993,0.000737161,0,11674

59117,-0.00567708,0.013306,0,11675

59122,0.00694012,-0.00012265,0,11676

59127,-0.00355723,0.00963789,0,11677

59132,-0.0169144,0.0223266,0,11678

59137,-0.0143233,0.0191297,0,11679

59142,-0.0449845,0.0492422,0,11680

59147,-0.0344742,0.0452825,0,11681

59152,-0.0191256,0.0287973,0,11682

59157,0.00930446,-0.000652293,0,11683

59162,0.0348872,-0.0271612,0,11684

59167,0.0286789,-0.0217936,0,11685

59172,0.0189862,-0.0199103,0,11686

59177,0.0334548,-0.0343816,0,11687

59182,0.0175325,-0.0184701,0,11688

59187,-0.0322969,0.0243079,0,11689

59192,-0.00445956,-0.00284038,0,11690

59197,-0.0374302,0.0307506,0,11691

59202,0.000476963,-0.0065858,0,11692

59207,0.00652745,-0.0121112,0,11693

59212,-0.01783,0.012729,0,11694

59217,0.00988469,-0.014542,0,11695

59222,0.0115355,-0.0157851,0,11696

59227,0.0117227,-0.0155979,0,11697

59232,0.0335995,-0.0371309,0,11698

59237,0.0265222,-0.0297382,0,11699

59242,0.0252199,-0.0281466,0,11700

59247,0.00943561,-0.0120971,0,11701

59252,0.00666316,-0.00908156,0,11702

59257,-0.0105894,0.00839366,0,11703

59262,0.0213463,-0.0233382,0,11704

59267,-0.0103942,0.00858883,0,11705

59272,-0.0262259,0.024591,0,11706

59277,-0.00154905,7.01332e-05,0,11707

59282,-0.0173947,0.0160583,0,11708

59287,-0.0129887,0.0117823,0,11709

59292,-0.0129294,0.0118417,0,11710

59297,0.0189585,-0.019938,0,11711

59302,-0.0186139,0.017733,0,11712

59307,0.0103708,-0.0111619,0,11713

59312,0.00172973,-0.00243906,0,11714

59317,-0.018491,0.017856,0,11715

59322,-0.0256922,0.0251247,0,11716

59327,-0.0351609,0.0417018,0,11717

59332,-0.0152192,0.0211277,0,11718

59337,-0.0241833,0.0295276,0,11719

59342,0.00739288,-0.00256387,0,11720

59347,-0.0110237,0.0224293,0,11721

59352,-0.0130294,0.0233176,0,11722

59357,-0.00919144,0.0184736,0,11723

59362,0.0178425,-0.00947813,0,11724

59367,0.0188712,-0.0113435,0,11725

59372,0.01849,-0.0117246,0,11726

59377,0.036954,-0.0308825,0,11727

59382,0.0438732,-0.0384331,0,11728

59387,0.0435863,-0.0387201,0,11729

59392,0.0664774,-0.0621326,0,11730

59397,0.0250955,-0.0282709,0,11731

59402,-0.0123968,0.00948028,0,11732

59407,0.010868,-0.0135587,0,11733

59412,-0.0272788,0.0177501,0,11734

59417,-0.00947407,0.000827063,0,11735

59422,-0.00907719,0.00122394,0,11736

59427,0.00141517,-0.00854158,0,11737

59432,0.0147707,-0.0212319,0,11738

59437,-0.00373594,-0.00211676,0,11739

59442,-0.00345778,-0.0018386,0,11740

59447,0.0185013,-0.0232893,0,11741

59452,-0.0029715,-0.00135232,0,11742

59457,0.0146042,-0.0185044,0,11743

59462,0.0149854,-0.0325931,0,11744

59467,-0.0145372,-0.00134211,0,11745

59472,0.0137306,-0.0280599,0,11746

59477,-0.00437318,-0.00854196,0,11747

59482,-0.00806947,-0.0035563,0,11748

59487,0.0229048,-0.0333557,0,11749

59492,0.0147577,-0.0241389,0,11750

59497,0.0166913,-0.0250993,0,11751

59502,-0.021935,0.014412,0,11752

59507,-0.0548138,0.0480948,0,11753

59512,-0.0240621,0.0180728,0,11754

59517,-0.059718,0.0402966,0,11755

59522,-0.067412,0.0499665,0,11756

59527,-0.0303512,0.0146778,0,11757

59532,-0.0295446,0.0154843,0,11758

59537,-0.00421208,-0.00838086,0,11759

59542,-0.0151212,0.00386191,0,11760

59547,0.0216592,-0.0317073,0,11761

59552,0.0222088,-0.0311577,0,11762

59557,-0.00767979,-0.00027264,0,11763

59562,0.0303933,-0.0374431,0,11764

59567,0.0423777,-0.0486106,0,11765

59572,0.0036781,-0.00917263,0,11766

59577,-0.0205873,0.0157596,0,11767

59582,-0.0043697,0.000143463,0,11768

59587,0.0450989,-0.0487833,0,11769

59592,0.0207438,-0.0239407,0,11770

59597,0.0195159,-0.0222747,0,11771

59602,0.0168184,-0.0191842,0,11772

59607,-0.0177334,0.0157196,0,11773

59612,-0.0175761,0.0158769,0,11774

59617,-0.00667713,0.0123059,0,11775

59622,0.0110974,0.00114062,0,11776

59627,-0.0429814,0.0541392,0,11777

59632,0.0274319,-0.0172526,0,11778

59637,-0.00629814,0.0155789,0,11779

59642,-0.0124985,0.0209545,0,11780

59647,0.0305329,-0.0228336,0,11781

59652,0.0301859,-0.0231806,0,11782

59657,-0.0294589,0.0358279,0,11783

59662,-0.0037045,0.00949061,0,11784

59667,0.0444088,-0.0321096,0,11785

59672,0.038662,-0.0204925,0,11786

59677,0.0421281,-0.0257083,0,11787

59682,0.0615937,-0.0467584,0,11788

59687,0.0406126,-0.0272238,0,11789

59692,0.0442937,-0.0322247,0,11790

59697,0.0161991,-0.00533354,0,11791

59702,-0.0176299,0.027399,0,11792

59707,-0.0224702,0.0312407,0,11793

59712,-0.0229245,0.0307864,0,11794

59717,-0.0305725,0.0376083,0,11795

59722,-0.0208189,0.027104,0,11796

59727,-0.0472055,0.0528091,0,11797

59732,0.00891813,-0.0039326,0,11798

59737,0.018767,-0.0143416,0,11799

59742,-0.00319147,0.00710966,0,11800

59747,-0.0265727,0.0300322,0,11801

59752,-0.0383559,0.0414008,0,11802

59757,-0.035649,0.0383198,0,11803

59762,-0.0141127,0.0164463,0,11804

59767,-0.010741,0.019818,0,11805

59772,0.00903634,-0.00092041,0,11806

59777,-0.00731041,0.0145667,0,11807

59782,-0.0192767,0.0257522,0,11808

59787,-0.00226708,0.00803405,0,11809

59792,-0.0112702,0.0163948,0,11810

59797,0.0202727,-0.0157299,0,11811

59802,0.0388203,-0.0348041,0,11812

59807,0.0385823,-0.035042,0,11813

59812,0.0319499,-0.0358865,0,11814

59817,0.0798509,-0.083487,0,11815

59822,0.0698546,-0.0732254,0,11816

59827,0.0338032,-0.0369272,0,11817

59832,0.0397059,-0.0426004,0,11818

59837,-0.0209611,0.0182799,0,11819

59842,-0.00205101,-0.000431826,0,11820

59847,-0.0554976,0.053199,0,11821

59852,-0.0611999,0.0590726,0,11822

59857,-0.0691729,0.0742515,0,11823

59862,-0.0390563,0.0435944,0,11824

59867,0.00266772,0.00139292,0,11825

59872,-0.00333718,0.00696395,0,11826

59877,0.0132003,-0.0170144,0,11827

59882,0.0220476,-0.0255309,0,11828

59887,0.0641558,-0.0673482,0,11829

59892,0.0700778,-0.0730022,0,11830

59897,0.0702012,-0.0728788,0,11831

59902,0.0688678,-0.0713182,0,11832

59907,0.0290861,-0.0242804,0,11833

59912,0.0288382,-0.0245283,0,11834

59917,-0.00176746,0.00563969,0,11835

59922,0.0125032,-0.00902945,0,11836

59927,0.00219308,0.000918277,0,11837

59932,-0.00520659,0.00798852,0,11838

59937,-0.00825017,0.0107329,0,11839

59942,0.00319002,-0.000978766,0,11840

59947,0.0218778,-0.0199127,0,11841

59952,0.0217663,-0.0200242,0,11842

59957,-0.00438039,0.00592074,0,11843

59962,0.0468026,-0.0383977,0,11844

59967,0.0217774,-0.0142252,0,11845

59972,0.0199488,-0.0131598,0,11846

59977,0.0123664,-0.00627229,0,11847

59982,0.0163913,-0.0109294,0,11848

59987,0.0291267,-0.0242398,0,11849

59992,0.0187367,-0.0143719,0,11850

59997,0.0127117,-0.00882101,0,11851

60002,0.0602474,-0.0567867,0,11852

60007,0.0180898,-0.0150188,0,11853

60012,-0.00297395,-0.00135476,0,11854

60017,-0.00631294,-0.00469375,0,11855

60022,-0.00291176,-0.00708054,0,11856

60027,-0.00245401,-0.00662279,0,11857

60032,-0.0150577,0.00681935,0,11858

60037,-0.0407199,0.0332489,0,11859

60042,-0.0482333,0.0344174,0,11860

60047,-0.0727967,0.0532638,0,11861

60052,-0.0501472,0.0325036,0,11862

60057,-0.0377155,0.0217833,0,11863

60062,-0.0528514,0.0384812,0,11864

60067,-0.0498746,0.0298821,0,11865

60072,-0.00610108,-0.0189518,0,11866

60077,0.0081646,-0.030732,0,11867

60082,0.0396776,-0.0599926,0,11868

60087,0.0551737,-0.0734364,0,11869

60092,0.063343,-0.079737,0,11870

60097,0.0410413,-0.055735,0,11871

60102,0.0418143,-0.054962,0,11872

60107,-0.0182571,0.00651392,0,11873

60112,-0.0118317,0.00136345,0,11874

60117,-0.01333,-0.00302883,0,11875

60122,-0.0341669,0.019544,0,11876

60127,-0.0701895,0.050083,0,11877

60132,-0.0546661,0.0366666,0,11878

60137,-0.098572,0.0824741,0,11879

60142,-0.0904734,0.0761028,0,11880

60147,-0.120076,0.107273,0,11881

60152,-0.0904259,0.0790443,0,11882

60157,-0.085441,0.0753472,0,11883

60162,-0.0414485,0.0325203,0,11884

60167,-0.0105348,0.00266035,0,11885

60172,0.0470033,-0.0468789,0,11886

60177,0.0847104,-0.0844154,0,11887

60182,0.108571,-0.10107,0,11888

60187,0.114083,-0.107135,0,11889

60192,0.110939,-0.104491,0,11890

60197,0.0832128,-0.0772311,0,11891

60202,0.0453741,-0.0398262,0,11892

60207,0.0408312,-0.0356871,0,11893

60212,-0.00566033,0.0104288,0,11894

60217,-0.00728201,0.0117011,0,11895

60222,0.0287303,-0.0246362,0,11896

60227,0.0126624,-0.00887026,0,11897

60232,0.0154161,-0.0119046,0,11898

60237,0.0607719,-0.0504742,0,11899

60242,0.0747767,-0.0654093,0,11900

60247,0.0547285,-0.0391537,0,11901

60252,0.0337417,-0.0196248,0,11902

60257,0.0128237,-2.70654e-05,0,11903

60262,-0.0508182,0.0694543,0,11904

60267,-0.0626606,0.0865517,0,11905

60272,-0.126037,0.147617,0,11906

60277,-0.127903,0.154433,0,11907

60282,-0.0973694,0.121298,0,11908

60287,-0.0646388,0.0932554,0,11909

60292,-0.0269898,0.052767,0,11910

60297,0.00852709,0.0217222,0,11911

60302,0.0460788,-0.0188636,0,11912

60307,0.0684849,-0.0369733,0,11913

60312,0.107404,-0.0790854,0,11914

60317,0.101617,-0.0761911,0,11915

60322,0.101747,-0.0789546,0,11916

60327,0.107785,-0.0873866,0,11917

60332,0.0690757,-0.0508524,0,11918

60337,0.0868992,-0.0706507,0,11919

60342,0.0917915,-0.0773344,0,11920

60347,0.0562519,-0.0434183,0,11921

60352,0.00342529,0.00793845,0,11922

60357,-0.00158047,0.0116146,0,11923

60362,-0.0123101,0.0211429,0,11924

